start,end,text,speaker,sentiment_score,sentiment_confidence,hook_score,hook_confidence
1005.0,1006.44, How much violence is there?,SPEAKER_01,1,0.4075,,
1006.44,1008.76, How much kidnapping is there?,SPEAKER_01,1,0.3388,,
1008.76,1013.76, The story of Timujin is not a unique story for that time.,SPEAKER_01,3,0.4704,,
1014.76,1018.48," Now, as an isolated family of outcasts,",SPEAKER_00,2,0.237,,
1018.48,1022.0," of course, he's not participating in the various feuds",SPEAKER_00,3,0.3553,,
1022.0,1024.68, and the raids of the people around him.,SPEAKER_00,4,0.3408,,
1024.68,1027.48, But they are constantly raiding in the winter.,SPEAKER_00,3,0.5162,,
1027.48,1029.72, And for women and for horses,SPEAKER_00,5,0.3905,,
1029.72,1032.6," and for any kind of valuables that they can find,",SPEAKER_00,5,0.6018,,
1032.6,1036.0800000000002, it's almost like their way of getting trade goods from China,SPEAKER_00,3,0.3937,,
1036.0800000000002,1038.98, that one group raids the other in order to find out,SPEAKER_00,4,0.2646,,
1038.98,1043.16, whatever they have for textiles or for metal.,SPEAKER_00,5,0.4436,,
1043.16,1044.92, Mongols produced nothing.,SPEAKER_00,1,0.6683,,
1044.92,1048.76," They could produce felt to make their tents,",SPEAKER_00,3,0.3714,,
1048.76,1050.44, but they were not craftsmen.,SPEAKER_00,3,0.3974,,
1050.44,1053.24, And so they had to get these items from somewhere,SPEAKER_00,3,0.3047,,
1053.24,1054.88, and it was through raiding.,SPEAKER_00,1,0.2915,,
1054.88,1059.0," And so even in the genealogy of Timujin,",SPEAKER_00,5,0.5978,,
1059.0,1062.04, you see going back generation after generation,SPEAKER_00,5,0.3298,,
1062.04,1064.12," of women having been kidnapped,",SPEAKER_00,1,0.2562,,
1064.12,1067.2, children born who are not necessarily the father's child,SPEAKER_00,3,0.3079,,
1067.2,1070.02, and it's unclear who the father was.,SPEAKER_00,3,0.3343,,
1070.02,1073.06, And all of these issues go back for a long time.,SPEAKER_00,5,0.5725,,
1074.3,1076.2," Later, Genghis Khan will realize,",SPEAKER_00,4,0.3338,,
1076.2,1077.56," once he becomes Genghis Khan,",SPEAKER_00,3,0.2402,,
1077.56,1079.64, he will realize that the true source,SPEAKER_00,4,0.3489,,
1079.64,1083.96, of most of the feuding on the steppe is over women.,SPEAKER_00,2,0.4233,,
1083.96,1087.68, And later he will outlaw the kidnapping of women,SPEAKER_00,5,0.3618,,
1087.68,1089.5600000000002, and the sale of women.,SPEAKER_00,5,0.4059,,
1089.5600000000002,1091.48," In part, not only because of what had happened",SPEAKER_00,3,0.3373,,
1091.48,1096.36," to his mother, but what happened to him next in his life.",SPEAKER_00,3,0.4111,,
1096.36,1100.0400000000002, And this is one of the things you talk about this,SPEAKER_01,5,0.7294,,
1100.0400000000002,1103.96, in some ways the love story with his wife,SPEAKER_01,3,0.4568,,
1103.96,1107.9, was her kidnapping was the defining.,SPEAKER_01,3,0.3398,,
1107.9,1111.26," If you could point to one place where Genghis Khan,",SPEAKER_01,1,0.2716,,
1111.26,1113.46," the conqueror was created,",SPEAKER_01,4,0.3379,,
1113.46,1117.02," it's that point, his wife being kidnapped.",SPEAKER_01,3,0.3164,,
1117.02,1120.98," Can you describe, first of all, his love for this woman",SPEAKER_01,5,0.6548,,
1120.98,1125.5800000000002, and what that means and what the kidnapping of her meant?,SPEAKER_01,5,0.2808,,
1125.5800000000002,1130.38," At age 16, Berta, the girl he had met",SPEAKER_00,4,0.3629,,
1130.38,1133.0600000000002," when he was eight years old as she was nine,",SPEAKER_00,3,0.2562,,
1133.0600000000002,1136.8000000000002, she's now 17 and she and her mother come.,SPEAKER_00,4,0.3677,,
1138.9,1143.9, It's hard to even imagine what it was like,SPEAKER_00,3,0.4082,,
1144.34,1147.42, for this 16 year old boy who has suffered,SPEAKER_00,5,0.3913,,
1147.42,1152.0600000000002, these indignities of life in every way that you can imagine.,SPEAKER_00,5,0.8109,,
1152.0600000000002,1156.0600000000002, And suddenly here is the love of his life,SPEAKER_00,5,0.6624,,
1156.0600000000002,1159.1," who's gonna be living with him, making him happy.",SPEAKER_00,5,0.5371,,
1159.1,1161.18, He has somebody who loves him.,SPEAKER_00,4,0.343,,
1161.18,1163.46, It's not just his mother running around getting food,SPEAKER_00,4,0.2905,,
1163.46,1165.02, and trying to feed the five children,SPEAKER_00,5,0.4287,,
1165.14,1168.98, plus the other wife and her two children.,SPEAKER_00,5,0.3828,,
1168.98,1172.02," No, he has somebody who loves him.",SPEAKER_00,3,0.2921,,
1172.02,1174.88, And it's all the excitement that you can imagine,SPEAKER_00,5,0.6483,,
1174.88,1177.98, with the fire in the eyes and the excitement.,SPEAKER_00,5,0.4889,,
1177.98,1181.66, And then it only lasts a few months.,SPEAKER_00,2,0.4727,,
1182.94,1184.98, And so there they are.,SPEAKER_00,3,0.2952,,
1184.98,1186.46, And there's a lady visiting them.,SPEAKER_00,4,0.3071,,
1186.46,1187.78, We don't know exactly who she is,SPEAKER_00,3,0.358,,
1187.78,1190.26, but just they called her grandmother Khoakchin.,SPEAKER_00,3,0.3374,,
1190.26,1192.02, Granny Khoakchin is there.,SPEAKER_00,4,0.395,,
1192.06,1194.34, Granny Khoakchin is sleeping of course,SPEAKER_00,3,0.2907,,
1194.34,1197.3," on the floor of the gear, the tent.",SPEAKER_00,3,0.2611,,
1197.3,1201.1, And early in the morning she feels the vibrations,SPEAKER_00,4,0.305,,
1201.1,1206.1, in the earth and she knows that horsemen are coming.,SPEAKER_00,5,0.4145,,
1206.18,1210.34, She rouses the family and mother Erlun is in charge.,SPEAKER_00,4,0.4063,,
1210.34,1212.02, Mother Erlun is still in charge,SPEAKER_00,5,0.432,,
1212.02,1215.02, even though Temujin is now married.,SPEAKER_00,4,0.3037,,
1215.02,1217.12, She puts all of her children on a horse.,SPEAKER_00,4,0.3509,,
1218.0800000000002,1221.44, She takes the baby girl Temujin in her own lap.,SPEAKER_00,4,0.4014,,
1223.48,1228.48, She has one extra horse but she won't take Bersta,SPEAKER_00,3,0.3991,,
1230.44,1232.44," because she knows, she doesn't know who the men are.",SPEAKER_00,3,0.3847,,
1232.44,1234.4, She has no idea but they're coming.,SPEAKER_00,3,0.3536,,
1234.4,1235.96, They're coming in the dark.,SPEAKER_00,3,0.2906,,
1235.96,1237.8200000000002, They're coming for a woman.,SPEAKER_00,3,0.257,,
1237.8200000000002,1239.36, They know there's a girl there.,SPEAKER_00,3,0.3175,,
1239.36,1242.12, This family of outcasts has acquired a wife,SPEAKER_00,5,0.2857,,
1242.12,1245.44, and they know that they're coming for that.,SPEAKER_00,3,0.2634,,
1245.44,1248.96," And so she leaves Sotchigal, the other wife.",SPEAKER_00,3,0.3114,,
1248.96,1251.24," She leaves this old lady, Granny Khoakchin",SPEAKER_00,1,0.3539,,
1251.24,1254.68, who actually has her own cart and she leaves Bersta.,SPEAKER_00,1,0.33,,
1255.68,1260.12, They pile into granny's cart and it's only an ox to pull it,SPEAKER_00,2,0.3429,,
1260.12,1264.48, so they don't get too far before the attackers get there.,SPEAKER_00,3,0.5683,,
1264.48,1266.28, But mother Erlun is right.,SPEAKER_00,3,0.4299,,
1266.28,1268.8, She's able to get her children off to the mountain,SPEAKER_00,4,0.4767,,
1268.8,1272.52," into Burghat Haldun, to the mountainside away from them",SPEAKER_00,1,0.2198,,
1272.52,1275.0800000000002, because the men are so focused on this cart,SPEAKER_00,5,0.3645,,
1275.08,1277.12, and finding out how many women are in there,SPEAKER_00,5,0.3643,,
1277.12,1279.1999999999998, and who they are and all.,SPEAKER_00,5,0.7014,,
1279.1999999999998,1282.9199999999998, So mother Erlun saved her family,SPEAKER_00,5,0.4823,,
1285.08,1290.08, but at a cost suddenly Temüjin realizes,SPEAKER_00,3,0.4614,,
1290.84,1292.88, he has obeyed his mother,SPEAKER_00,5,0.2848,,
1292.88,1296.08, but he's lost the most important thing in his life.,SPEAKER_00,3,0.3948,,
1296.08,1299.82, And I do think this is the defining moment of his life.,SPEAKER_00,5,0.589,,
1300.72,1303.58, The story began back when his mother was kidnapped,SPEAKER_00,3,0.336,,
1303.58,1306.1," but now the kidnapping of his wife,",SPEAKER_00,3,0.3683,,
1306.1,1308.02, I think it's to define what will he do?,SPEAKER_00,3,0.3706,,
1308.02,1308.9, What should he do?,SPEAKER_00,5,0.2175,,
1308.9,1310.66, What can he do?,SPEAKER_00,5,0.4104,,
1310.66,1314.38, Is he going to just resign himself to it?,SPEAKER_00,1,0.4502,,
1316.3,1318.66, Is he going to go out look for another wife?,SPEAKER_00,1,0.2857,,
1320.02,1322.78, And he decides that life is not worth living,SPEAKER_00,1,0.4123,,
1322.78,1324.3, without Bersta.,SPEAKER_00,4,0.2497,,
1324.3,1327.38, He has found something good in this life,SPEAKER_00,4,0.4695,,
1327.38,1330.78," and if he has to die trying to get her back,",SPEAKER_00,3,0.2515,,
1330.78,1333.1799999999998, he will die trying to get her back.,SPEAKER_00,3,0.2572,,
1334.06,1339.06, And this is the early steps of the military genius born,SPEAKER_01,5,0.639,,
1339.34,1341.66, because in order to get her back,SPEAKER_01,3,0.2438,,
1341.66,1346.02, requires an actual organization of troops.,SPEAKER_01,3,0.413,,
1346.02,1347.3, He needs allies.,SPEAKER_01,3,0.3543,,
1347.3,1348.3, Allies.,SPEAKER_00,5,0.3114,,
1348.3,1351.6999999999998, He goes to a man who ruled the Karyat people,SPEAKER_00,3,0.2716,,
1351.6999999999998,1354.54, in central Mongolia on the Tol River,SPEAKER_00,4,0.3206,,
1354.54,1357.66, about where the capital Ulaanbaatar is today.,SPEAKER_00,4,0.3111,,
1357.66,1360.9399999999998, He goes there because that Vang Han is his name,SPEAKER_00,3,0.2482,,
1360.9399999999998,1362.14, or Torgul Han.,SPEAKER_00,1,0.3369,,
1362.14,1365.34, He goes there because Vang Han had been the lord,SPEAKER_00,5,0.2853,,
1365.34,1367.7, over his father at one point,SPEAKER_00,3,0.2311,,
1367.7,1369.7, and his father had gone on raids for him,SPEAKER_00,4,0.2575,,
1369.7,1371.8200000000002, and so he went there.,SPEAKER_00,3,0.2829,,
1371.8200000000002,1373.46, And actually he took a gift.,SPEAKER_00,5,0.3781,,
1373.46,1377.9, That's because Bersta's mother had brought a sable coat,SPEAKER_00,3,0.3281,,
1377.9,1382.9, as a gift for mother Erlun at that time of the marriage.,SPEAKER_00,4,0.4468,,
1383.5400000000002,1386.38, So he took the coat and he took it,SPEAKER_00,3,0.4278,,
1386.38,1390.74, and he gave it as a gift to Vang Han and asked for his help.,SPEAKER_00,5,0.4835,,
1390.78,1392.34," And Vang Han said, yes.",SPEAKER_00,1,0.2866,,
1392.34,1395.3," And he said, I will send some troops, but we need more.",SPEAKER_00,3,0.3583,,
1395.3,1400.14," And you need to ask Jamukha, Jamukha, Jamukha.",SPEAKER_00,5,0.3877,,
1400.14,1403.94, You need to ask him to come also.,SPEAKER_00,3,0.2649,,
1403.94,1408.54," He said, I will send a message to him to get troops.",SPEAKER_00,1,0.3914,,
1408.54,1410.86, You have to tell the story of Jamukha,SPEAKER_01,4,0.3115,,
1410.86,1414.86, because the story of Genghis Khan,SPEAKER_01,4,0.2905,,
1414.86,1418.5," is one of people abandoning him, being disloyal.",SPEAKER_01,1,0.5943,,
1418.5,1421.98," And here is a person who's not of his kin,",SPEAKER_01,1,0.3977,,
1421.98,1426.98," but becomes his, in a way, brother, in a way loyal.",SPEAKER_01,4,0.4531,,
1427.66,1431.78," And as you've described, he's both the best thing",SPEAKER_01,5,0.8419,,
1431.78,1433.82, to has happened to Genghis Khan,SPEAKER_01,5,0.3508,,
1433.82,1435.98, and one of the biggest challenges,SPEAKER_01,5,0.7847,,
1435.98,1439.02, in the later years to Genghis Khan.,SPEAKER_01,4,0.3128,,
1439.02,1441.02, So who was Jamukha?,SPEAKER_01,3,0.3498,,
1441.02,1446.02, Jamukha was a boy about the same age as Temujin,SPEAKER_00,3,0.273,,
1446.34,1448.9, and his family had winter camp,SPEAKER_00,4,0.3524,,
1448.9,1452.78, close to where mother Erlun was living with her children.,SPEAKER_00,4,0.462,,
1452.78,1455.62, And so the two boys met during the winter time.,SPEAKER_00,3,0.34,,
1455.62,1458.82," In fact, they both claimed dissent from the same woman",SPEAKER_00,1,0.4448,,
1458.82,1461.46," about four generations earlier or five,",SPEAKER_00,3,0.314,,
1461.46,1462.74, it's a little unclear.,SPEAKER_00,3,0.6132,,
1462.74,1466.46, She was Urihanghai woman who herself was kidnapped.,SPEAKER_00,3,0.2474,,
1466.46,1469.74, And actually Jamukha was the descendant of her,SPEAKER_00,5,0.2574,,
1469.74,1471.66, from the fact that she was pregnant,SPEAKER_00,1,0.2855,,
1471.66,1473.34, at the moment of kidnapping.,SPEAKER_00,5,0.3803,,
1473.34,1476.4199999999998, And then Temujin is descended from her,SPEAKER_00,5,0.257,,
1476.4199999999998,1479.5," through the new kidnapper Botancar, his ancestor.",SPEAKER_00,4,0.4305,,
1479.5,1481.1799999999998," So they're both through the,",SPEAKER_00,3,0.4705,,
1481.1799999999998,1483.1," as the Mongols would say, from the same womb.",SPEAKER_00,5,0.4187,,
1483.1,1487.14, They come from the same historic origin.,SPEAKER_00,3,0.2753,,
1487.14,1489.5," However, their lives were similar",SPEAKER_00,3,0.5318,,
1489.5,1491.98," and they both lost their fathers very early,",SPEAKER_00,5,0.2806,,
1491.98,1494.5, but Jamukha also lost a mother.,SPEAKER_00,3,0.3935,,
1494.5,1497.5, So he grew up in the household of his grandfather.,SPEAKER_00,3,0.5477,,
1497.5,1500.74, He had no siblings unlike Temujin,SPEAKER_00,1,0.2701,,
1500.74,1503.1799999999998, with whole household of siblings.,SPEAKER_00,5,0.4841,,
1503.22,1504.46, He grew up with his grandfather,SPEAKER_00,4,0.3635,,
1504.46,1506.3, and his grandfather had several wives.,SPEAKER_00,4,0.3103,,
1506.3,1508.42," So he grew up with a bunch of old women,",SPEAKER_00,3,0.4881,,
1508.42,1512.94, which later he said he thought was an influence on his life.,SPEAKER_00,3,0.3394,,
1512.94,1514.62," But the two boys meet,",SPEAKER_00,3,0.4543,,
1514.62,1516.3, so they come from different backgrounds,SPEAKER_00,3,0.5132,,
1516.3,1518.5, and Jamukha is not as deprived by any means,SPEAKER_00,2,0.4046,,
1518.5,1520.1," as the life of Temujin,",SPEAKER_00,5,0.434,,
1520.1,1524.1," but he has a certain emotional deprivation, I think,",SPEAKER_00,3,0.5662,,
1524.1,1526.22," having not had mother, father, siblings,",SPEAKER_00,3,0.2251,,
1526.22,1528.78," and he lives with these old, old people.",SPEAKER_00,5,0.6686,,
1528.78,1529.78," The two boys meet,",SPEAKER_00,4,0.3698,,
1529.78,1532.8200000000002, they become good friends playing on the ice.,SPEAKER_00,4,0.5476,,
1532.82,1534.78, And so they're playing on the ice.,SPEAKER_00,4,0.3253,,
1534.78,1537.5," And then very early on,",SPEAKER_00,2,0.3932,,
1537.5,1540.58," I think when they're about 10 or 11 years old,",SPEAKER_00,3,0.4553,,
1540.58,1542.82, they decide to make a pact.,SPEAKER_00,3,0.3249,,
1542.82,1545.98, It's called being coming anda.,SPEAKER_00,1,0.3013,,
1545.98,1547.54, Anda is more than a friend.,SPEAKER_00,5,0.4566,,
1547.54,1550.1, A friend is like nukhr in the language.,SPEAKER_00,5,0.3126,,
1550.1,1552.3," And there are several different types of friendship,",SPEAKER_00,4,0.3653,,
1552.3,1556.22, but anda is a friendship that's beyond a friendship.,SPEAKER_00,3,0.471,,
1556.22,1558.06, It's something for life.,SPEAKER_00,5,0.3892,,
1558.06,1561.86, And they swore that they would be there forever,SPEAKER_00,5,0.3988,,
1561.86,1563.2600000000002," to protect each other,",SPEAKER_00,5,0.4955,,
1563.2600000000002,1565.5800000000002, to help each other in every moment.,SPEAKER_00,5,0.595,,
1565.5800000000002,1567.7, And they exchanged knuckle bones.,SPEAKER_00,1,0.2577,,
1567.7,1569.46, So each one of them had the knuckle bone,SPEAKER_00,3,0.3957,,
1569.46,1572.42," of a roebuck, a deer.",SPEAKER_00,5,0.2879,,
1572.42,1574.9," Knuckle bones are used in these games that they play,",SPEAKER_00,4,0.4185,,
1574.9,1577.2600000000002, but it's also used to forecast the future.,SPEAKER_00,3,0.5454,,
1577.2600000000002,1579.8200000000002, You can roll them around and all.,SPEAKER_00,5,0.4939,,
1579.8200000000002,1582.14," And it's very strange on the ice,",SPEAKER_00,2,0.4242,,
1582.14,1585.66," I will say in the winter time in Mongolia,",SPEAKER_00,5,0.382,,
1585.66,1589.38, it can be up to 50 degrees below zero.,SPEAKER_00,3,0.3614,,
1589.38,1590.8200000000002, And it doesn't really matter at that point,SPEAKER_00,3,0.4174,,
1590.82,1594.34, whether it's even Celsius or Fahrenheit or what it is.,SPEAKER_00,3,0.336,,
1594.34,1597.5, But you slide something across the ice,SPEAKER_00,3,0.4212,,
1597.5,1600.26, and it's just absolutely smooth like silk.,SPEAKER_00,5,0.4214,,
1600.26,1602.46, And it goes on for a long way.,SPEAKER_00,4,0.4491,,
1602.46,1605.58," And if you put your ear down to the ice,",SPEAKER_00,2,0.2604,,
1605.58,1607.74, you hear this celestial sound,SPEAKER_00,5,0.5277,,
1607.74,1610.46, that is unlike any sound on the earth.,SPEAKER_00,2,0.3055,,
1610.46,1613.78, It's just like the angels are singing under the ice.,SPEAKER_00,4,0.2992,,
1613.78,1617.06," So once they've sworn this relationship of anda,",SPEAKER_00,3,0.2685,,
1617.06,1619.1799999999998," then a couple of years later, they swear it again,",SPEAKER_00,5,0.2703,,
1619.18,1621.34, but this time they're slightly older boys,SPEAKER_00,3,0.5426,,
